P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",13,"A Maity, G Saha",Enhancing cross-domain robustness in phonocardiogram signal classification using domain-invariant preprocessing and transfer learning,2024.0,Computer methods and programs in biomedicine,Elsevier,https://www.sciencedirect.com/science/article/pii/S0169260724004553,"https://scholar.google.com/scholar?cites=16002312569823237532&as_sdt=80005&sciodt=0,11&hl=en",11,2026-08-23 16:36:31,,,,,,,,,13,6.5,7,2,2.0,Background and objective: Phonocardiogram (PCG) signal analysis is a non-invasive and cost-efficient approach for diagnosing cardiovascular diseases. Existing PCG-based …,,"https://scholar.google.com/scholar?q=related:nBUVlX-iE94J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Enhancing cross-domain robustness in phonocardiogram signal classification using domain-invariant preprocessing and transfer learning,"A Maity, G Saha",2024,Background and objective: Phonocardiogram (PCG) signal analysis is a non-invasive and cost-efficient approach for diagnosing cardiovascular diseases. Existing PCG-based …,Computer methods and programs in biomedicine,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",16,F Özcan,"Rapid detection and interpretation of heart murmurs using phonocardiograms, transfer learning and explainable artificial intelligence",2024.0,Health Information Science and Systems,Springer,https://link.springer.com/article/10.1007/s13755-024-00302-w,"https://scholar.google.com/scholar?cites=5167145034203900899&as_sdt=80005&sciodt=0,11&hl=en",12,2026-08-23 16:36:31,,10.1007/s13755-024-00302-w,,,,,,,16,8.0,16,1,2.0,"Cardiovascular disease, which remains one of the main causes of death, can be prevented by early diagnosis of heart sounds. Certain noisy signals, known as murmurs, may be …",https://pmc.ncbi.nlm.nih.gov/articles/PMC11344737/,"https://scholar.google.com/scholar?q=related:46ulKghjtUcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11","Rapid detection and interpretation of heart murmurs using phonocardiograms, transfer learning and explainable artificial intelligence",F Özcan,2024,"Cardiovascular disease, which remains one of the main causes of death, can be prevented by early diagnosis of heart sounds. Certain noisy signals, known as murmurs, may be …",Health Information Science and Systems,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",13,"M Fynn, K Mandana, J Rashid, S Nordholm…",Practicality meets precision: Wearable vest with integrated multi-channel PCG sensors for effective coronary artery disease pre-screening,2025.0,Computers in Biology …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0010482525002550,"https://scholar.google.com/scholar?cites=13177228951394884536&as_sdt=80005&sciodt=0,11&hl=en",13,2026-08-23 16:36:31,HTML,,,,,,,,13,13.0,3,5,1.0,"The leading cause of mortality and morbidity worldwide is cardiovascular disease (CVD), with coronary artery disease (CAD) being the largest sub-category. Unfortunately …",https://www.sciencedirect.com/science/article/pii/S0010482525002550,"https://scholar.google.com/scholar?q=related:uJviU-rr3rYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Practicality meets precision: Wearable vest with integrated multi-channel PCG sensors for effective coronary artery disease pre-screening,"M Fynn, K Mandana, J Rashid, S Nordholm…",2025,"The leading cause of mortality and morbidity worldwide is cardiovascular disease (CVD), with coronary artery disease (CAD) being the largest sub-category. Unfortunately …",Computers in Biology …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",16,"S Li, J Sun, H Yang, J Pan, T Guo, W Wang",Interpretable End-to-End heart sound classification,2024.0,Measurement,Elsevier,https://www.sciencedirect.com/science/article/pii/S0263224124009989,"https://scholar.google.com/scholar?cites=6309728446741200137&as_sdt=80005&sciodt=0,11&hl=en",14,2026-08-23 16:36:31,,,,,,,,,16,8.0,3,6,2.0,Heart sound analysis is a non-invasive and economical technique that can aid in diagnosing cardiovascular disease. A novel End-to-End heart sound classification method was …,,"https://scholar.google.com/scholar?q=related:Cb0viZeokFcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Interpretable End-to-End heart sound classification,"S Li, J Sun, H Yang, J Pan, T Guo, W Wang",2024,Heart sound analysis is a non-invasive and economical technique that can aid in diagnosing cardiovascular disease. A novel End-to-End heart sound classification method was …,Measurement,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",9,"MS Iqbal, S Munawar, M Adnan, SEG Mohamed",An efficient approach for electricity theft detection based on transfer learning in temporal sequence,2025.0,Results in Engineering,Elsevier,https://www.sciencedirect.com/science/article/pii/S2590123025012009,"https://scholar.google.com/scholar?cites=4787099641943790436&as_sdt=80005&sciodt=0,11&hl=en",15,2026-08-23 16:36:31,HTML,,,,,,,,9,9.0,2,4,1.0,"Investigating non-technical losses (NTLs) is a challenging issue around the globe and results in a huge revenue loss. The Literature proposes many solutions, however, there are …",https://www.sciencedirect.com/science/article/pii/S2590123025012009,"https://scholar.google.com/scholar?q=related:ZJN13sIxb0IJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",An efficient approach for electricity theft detection based on transfer learning in temporal sequence,"MS Iqbal, S Munawar, M Adnan, SEG Mohamed",2025,"Investigating non-technical losses (NTLs) is a challenging issue around the globe and results in a huge revenue loss. The Literature proposes many solutions, however, there are …",Results in Engineering,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",8,"M Li, Z He, H Wang",Heart sound classification based on multi-scale feature fusion and channel attention module,2025.0,Bioengineering,mdpi.com,https://www.mdpi.com/2306-5354/12/3/290,"https://scholar.google.com/scholar?cites=13181838293623230366&as_sdt=80005&sciodt=0,11&hl=en",16,2026-08-23 16:36:31,HTML,,,,,,,,8,8.0,3,3,1.0,"Intelligent heart sound diagnosis based on Convolutional Neural Networks (CNN) has been attracting increasing attention due to its accuracy and efficiency, which have been improved …",https://www.mdpi.com/2306-5354/12/3/290,"https://scholar.google.com/scholar?q=related:ns8NchZM77YJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Heart sound classification based on multi-scale feature fusion and channel attention module,"M Li, Z He, H Wang",2025,"Intelligent heart sound diagnosis based on Convolutional Neural Networks (CNN) has been attracting increasing attention due to its accuracy and efficiency, which have been improved …",Bioengineering,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",19,"M Marocchi, L Abbott, Y Rong, S Nordholm…",Abnormal heart sound classification and model interpretability: A transfer learning approach with deep learning,2023.0,Journal of vascular …,mdpi.com,https://www.mdpi.com/2813-2475/2/4/34,"https://scholar.google.com/scholar?cites=12099828295427241669&as_sdt=80005&sciodt=0,11&hl=en",17,2026-08-23 16:36:31,HTML,,,,,,,,19,6.33,4,5,3.0,Physician detection of heart sound abnormality is complicated by the inherent difficulty of detecting critical abnormalities in the presence of noise. Computer-aided heart auscultation …,https://www.mdpi.com/2813-2475/2/4/34,"https://scholar.google.com/scholar?q=related:xTYpILo566cJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Abnormal heart sound classification and model interpretability: A transfer learning approach with deep learning,"M Marocchi, L Abbott, Y Rong, S Nordholm…",2023,Physician detection of heart sound abnormality is complicated by the inherent difficulty of detecting critical abnormalities in the presence of noise. Computer-aided heart auscultation …,Journal of vascular …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",12,"A Rahdar, M Chahoushi, SA Ghorashi","Efficiently improving the Wi-Fi-based human activity recognition, using auditory features, autoencoders, and fine-tuning",2024.0,Computers in Biology and Medicine,Elsevier,https://www.sciencedirect.com/science/article/pii/S0010482524003160,"https://scholar.google.com/scholar?cites=14471818664355347381&as_sdt=80005&sciodt=0,11&hl=en",18,2026-08-23 16:36:31,HTML,,,,,,,,12,6.0,4,3,2.0,Human activity recognition (HAR) based on Wi-Fi signals has attracted significant attention due to its convenience and the availability of infrastructures and sensors. Channel State …,https://www.sciencedirect.com/science/article/pii/S0010482524003160,"https://scholar.google.com/scholar?q=related:tbvEdmY61sgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11","Efficiently improving the Wi-Fi-based human activity recognition, using auditory features, autoencoders, and fine-tuning","A Rahdar, M Chahoushi, SA Ghorashi",2024,Human activity recognition (HAR) based on Wi-Fi signals has attracted significant attention due to its convenience and the availability of infrastructures and sensors. Channel State …,Computers in Biology and Medicine,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",14,"SA Singh, ND Devi, KN Singh, K Thongam…",An ensemble-based transfer learning model for predicting the imbalance heart sound signal using spectrogram images,2024.0,Multimedia Tools and …,Springer,https://link.springer.com/article/10.1007/s11042-023-17186-9,"https://scholar.google.com/scholar?cites=10849871588719315389&as_sdt=80005&sciodt=0,11&hl=en",19,2026-08-23 16:36:31,,10.1007/s11042-023-17186-9,,,,,,,14,7.0,3,5,2.0,"Heart sound signal analysis is an important area in healthcare, and the detection of imbalanced heart sounds can provide valuable diagnostic information. However, due to …",,"https://scholar.google.com/scholar?q=related:vck3kLl8kpYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",An ensemble-based transfer learning model for predicting the imbalance heart sound signal using spectrogram images,"SA Singh, ND Devi, KN Singh, K Thongam…",2024,"Heart sound signal analysis is an important area in healthcare, and the detection of imbalanced heart sounds can provide valuable diagnostic information. However, due to …",Multimedia Tools and …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",10,"EIA El-Latif, NE El-Sayad, KK Mohammed…",VGGish transfer learning model for the efficient detection of payload weight of drones using Mel-spectrogram analysis,2024.0,Neural Computing and …,Springer,https://link.springer.com/article/10.1007/s00521-024-09661-7,"https://scholar.google.com/scholar?cites=10840247686210827446&as_sdt=80005&sciodt=0,11&hl=en",20,2026-08-23 16:36:31,HTML,10.1007/s00521-024-09661-7,,,,,,,10,5.0,3,4,2.0,This paper presents an accurate model for predicting different payload weights from 3DR SOLO drone acoustic emission. The dataset consists of eleven different payload weights …,https://link.springer.com/article/10.1007/s00521-024-09661-7,"https://scholar.google.com/scholar?q=related:trTYJdZLcJYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",VGGish transfer learning model for the efficient detection of payload weight of drones using Mel-spectrogram analysis,"EIA El-Latif, NE El-Sayad, KK Mohammed…",2024,This paper presents an accurate model for predicting different payload weights from 3DR SOLO drone acoustic emission. The dataset consists of eleven different payload weights …,Neural Computing and …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",2,"P Yue, M Dong, Y Yang",Enhanced heart sound detection via multi-scale feature extraction and attention mechanism using pitch-shifting data augmentation,2025.0,Electronics,mdpi.com,https://www.mdpi.com/2079-9292/14/20/4092,"https://scholar.google.com/scholar?cites=11681253958525866513&as_sdt=80005&sciodt=0,11&hl=en",21,2026-08-23 16:36:31,HTML,,,,,,,,2,2.0,1,3,1.0,"Cardiovascular diseases pose a major global health threat, making early automated detection through heart sound analysis crucial for their prevention. However, existing deep …",https://www.mdpi.com/2079-9292/14/20/4092,"https://scholar.google.com/scholar?q=related:EVIP2ZUmHKIJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Enhanced heart sound detection via multi-scale feature extraction and attention mechanism using pitch-shifting data augmentation,"P Yue, M Dong, Y Yang",2025,"Cardiovascular diseases pose a major global health threat, making early automated detection through heart sound analysis crucial for their prevention. However, existing deep …",Electronics,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",11,"S Moturi, S Tata, S Katragadda…",Cnn-driven detection of abnormalities in pcg signals using gammatonegram analysis,2024.0,… for Women in …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10863151/,"https://scholar.google.com/scholar?cites=801042302456590167&as_sdt=80005&sciodt=0,11&hl=en",22,2026-08-23 16:36:31,,,,,,,,,11,5.5,3,4,2.0,"Phonocardiogram (PCG) signals carry essential data about heart health, offering significant potential for early disease detection. This study presents a method to identify heart …",,"https://scholar.google.com/scholar?q=related:V2_837rfHQsJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Cnn-driven detection of abnormalities in pcg signals using gammatonegram analysis,"S Moturi, S Tata, S Katragadda…",2024,"Phonocardiogram (PCG) signals carry essential data about heart health, offering significant potential for early disease detection. This study presents a method to identify heart …",… for Women in …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",5,"B Satyasai, R Sharma",CM-VGG16: convMixer-enhanced VGG16 model for automatic detection of heart valve diseases from phonocardiogram signals,2024.0,IEEE Sensors Journal,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10794609/,"https://scholar.google.com/scholar?cites=18041205777768532505&as_sdt=80005&sciodt=0,11&hl=en",23,2026-08-23 16:36:31,,,,,,,,,5,2.5,3,2,2.0,"The absence of medical resources at remote places prevents many patients from receiving a prompt and accurate diagnosis of cardiovascular disorders. To address this, we proposed a …",,"https://scholar.google.com/scholar?q=related:GUqehxE9X_oJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",CM-VGG16: convMixer-enhanced VGG16 model for automatic detection of heart valve diseases from phonocardiogram signals,"B Satyasai, R Sharma",2024,"The absence of medical resources at remote places prevents many patients from receiving a prompt and accurate diagnosis of cardiovascular disorders. To address this, we proposed a …",IEEE Sensors Journal,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",3,"A Tena, I Juez-Garcia, ID Benítez, F Clariá…",Chronic obstructive pulmonary disease screening using time–frequency features of self-recorded respiratory sounds,2025.0,JAMIA …,academic.oup.com,https://academic.oup.com/jamiaopen/article-abstract/8/4/ooaf083/8222134,"https://scholar.google.com/scholar?cites=1057333301858055198&as_sdt=80005&sciodt=0,11&hl=en",24,2026-08-23 16:36:31,,,,,,,,,3,3.0,1,5,1.0,"Objectives Chronic obstructive pulmonary disease (COPD) is the third leading cause of death worldwide, with up to 70% of cases remaining undiagnosed. This paper proposes a …",https://academic.oup.com/jamiaopen/article/8/4/ooaf083/8222134,"https://scholar.google.com/scholar?q=related:HrRwOglnrA4J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Chronic obstructive pulmonary disease screening using time–frequency features of self-recorded respiratory sounds,"A Tena, I Juez-Garcia, ID Benítez, F Clariá…",2025,"Objectives Chronic obstructive pulmonary disease (COPD) is the third leading cause of death worldwide, with up to 70% of cases remaining undiagnosed. This paper proposes a …",JAMIA …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",10,"D Malleswari, BJ Vazram…",Chronicnet: Randome forest classifier-based chronic heart failure detection with CNN feature analysis,2024.0,2024 IEEE 13th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10546191/,"https://scholar.google.com/scholar?cites=8578266193677658933&as_sdt=80005&sciodt=0,11&hl=en",25,2026-08-23 16:36:31,,,,,,,,,10,5.0,3,3,2.0,Chronic heart failure (CHF) is a common illness that affects the heart. The conventional machine learning and deep learning algorithms failed to identify CHF in the early stages. So …,,"https://scholar.google.com/scholar?q=related:NSvmTqcfDHcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Chronicnet: Randome forest classifier-based chronic heart failure detection with CNN feature analysis,"D Malleswari, BJ Vazram…",2024,Chronic heart failure (CHF) is a common illness that affects the heart. The conventional machine learning and deep learning algorithms failed to identify CHF in the early stages. So …,2024 IEEE 13th …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",6,"AU Dullah, AY Darmawan…",Extreme Gradient Boosting Model with SMOTE for Heart Disease Classification,2025.0,JISKA (Jurnal …,ejournal.uin-suka.ac.id,https://ejournal.uin-suka.ac.id/saintek/JISKA/article/view/4826,"https://scholar.google.com/scholar?cites=1381296531983779500&as_sdt=80005&sciodt=0,11&hl=en",26,2026-08-23 16:36:31,,,,,,,,,6,6.0,2,3,1.0,"Heart disease is one of the leading causes of death worldwide. According to data from the World Health Organisation (WHO), the number of victims who die from heart disease …",https://ejournal.uin-suka.ac.id/saintek/JISKA/article/download/4826/2865,"https://scholar.google.com/scholar?q=related:rEZfnuBZKxMJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Extreme Gradient Boosting Model with SMOTE for Heart Disease Classification,"AU Dullah, AY Darmawan…",2025,"Heart disease is one of the leading causes of death worldwide. According to data from the World Health Organisation (WHO), the number of victims who die from heart disease …",JISKA (Jurnal …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",1,"Y Wang, R Dong, W Wang, T Guo, Y Tan",LeM-MARNet: A learnable mel multi-branch interpretable neural network for congenital heart disease detection,2026.0,Biomedical Signal Processing …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809425018129,"https://scholar.google.com/scholar?cites=1058148911956856308&as_sdt=80005&sciodt=0,11&hl=en",27,2026-08-23 16:36:31,,,,,,,,,1,1.0,0,5,1.0,Automatic heart sound analysis is a non-invasive and efficient auxiliary screening method with significant implications for the early diagnosis of congenital heart disease (CHD). In …,,"https://scholar.google.com/scholar?q=related:9I2nQNRMrw4J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",LeM-MARNet: A learnable mel multi-branch interpretable neural network for congenital heart disease detection,"Y Wang, R Dong, W Wang, T Guo, Y Tan",2026,Automatic heart sound analysis is a non-invasive and efficient auxiliary screening method with significant implications for the early diagnosis of congenital heart disease (CHD). In …,Biomedical Signal Processing …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",7,S ASHINIKUMAR SINGH…,Ensemble learning for accurate prediction of heart sounds using gammatonegram images,2024.0,Turkish Journal of …,journals.tubitak.gov.tr,https://journals.tubitak.gov.tr/elektrik/vol32/iss4/5/,"https://scholar.google.com/scholar?cites=4519701512856291975&as_sdt=80005&sciodt=0,11&hl=en",28,2026-08-23 16:36:31,,,,,,,,,7,3.5,4,2,2.0,"The analysis of heart sound signals constitutes a pivotal domain in healthcare, with the prediction of imbalanced heart sounds offering critical diagnostic insights. However, the …",https://journals.tubitak.gov.tr/cgi/viewcontent.cgi?article=4087&context=elektrik,"https://scholar.google.com/scholar?q=related:h0qYXJQ0uT4J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Ensemble learning for accurate prediction of heart sounds using gammatonegram images,S ASHINIKUMAR SINGH…,2024,"The analysis of heart sound signals constitutes a pivotal domain in healthcare, with the prediction of imbalanced heart sounds offering critical diagnostic insights. However, the …",Turkish Journal of …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",3,"M Ye, Y Li, D Wu, X Li, D Bi, Y Xie",Near-field millimeter-wave and visible image fusion via transfer learning,2025.0,Neural Networks,Elsevier,https://www.sciencedirect.com/science/article/pii/S0893608024007238,"https://scholar.google.com/scholar?cites=351180392184575751&as_sdt=80005&sciodt=0,11&hl=en",29,2026-08-23 16:36:31,,,,,,,,,3,3.0,1,6,1.0,"To facilitate penetrating-imaging oriented applications such as nondestructive internal defect detection and localization under obstructed environment, a novel pixel-level information …",,"https://scholar.google.com/scholar?q=related:B3c-wLSk3wQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Near-field millimeter-wave and visible image fusion via transfer learning,"M Ye, Y Li, D Wu, X Li, D Bi, Y Xie",2025,"To facilitate penetrating-imaging oriented applications such as nondestructive internal defect detection and localization under obstructed environment, a novel pixel-level information …",Neural Networks,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",5,"R Shi, F Zhang, YJ Li",Lightweight network based features fusion for steel rolling ambient sound classification,2024.0,Engineering Applications of Artificial Intelligence,Elsevier,https://www.sciencedirect.com/science/article/pii/S0952197624005402,"https://scholar.google.com/scholar?cites=2586521914852518127&as_sdt=80005&sciodt=0,11&hl=en",30,2026-08-23 16:36:31,,,,,,,,,5,2.5,2,3,2.0,"With the intelligent development of industrial production, sound monitoring technology has been widely used to monitor the operation status of mechanical facilities, and this progress …",,"https://scholar.google.com/scholar?q=related:7yiMQvor5SMJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Lightweight network based features fusion for steel rolling ambient sound classification,"R Shi, F Zhang, YJ Li",2024,"With the intelligent development of industrial production, sound monitoring technology has been widely used to monitor the operation status of mechanical facilities, and this progress …",Engineering Applications of Artificial Intelligence,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",2,"L Abraham, S Coughlan, K Rajain, C Li…",SSC-UNet: UNet with Self-Supervised Contrastive Learning for Phonocardiography Noise Reduction,2025.0,… Conference on E …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11343609/,"https://scholar.google.com/scholar?cites=6191167618365589022&as_sdt=80005&sciodt=0,11&hl=en",31,2026-08-23 16:36:31,,,,,,,,,2,2.0,0,5,1.0,Congenital Heart Disease (CHD) remains a significant global health concern affecting approximately 1% of births worldwide. Phonocardiography has emerged as a …,https://arxiv.org/pdf/2601.10735,"https://scholar.google.com/scholar?q=related:HgaVjSVy61UJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",SSC-UNet: UNet with Self-Supervised Contrastive Learning for Phonocardiography Noise Reduction,"L Abraham, S Coughlan, K Rajain, C Li…",2025,Congenital Heart Disease (CHD) remains a significant global health concern affecting approximately 1% of births worldwide. Phonocardiography has emerged as a …,… Conference on E …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",0,"J Wang, A Fasana, Z Qiao, H He",Agent-guided pruning and quantization strategy for lightweight heart sound classification,2026.0,Biomedical Signal Processing and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809426016381,,32,2026-08-23 16:36:31,,,,,,,,,0,0.0,0,4,1.0,Heart sounds contain a wealth of physiological information about the heart. Automatic heart sound diagnosis plays an important role in the early detection of cardiovascular diseases …,,"https://scholar.google.com/scholar?q=related:uTNIJ_usAEMJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Agent-guided pruning and quantization strategy for lightweight heart sound classification,"J Wang, A Fasana, Z Qiao, H He",2026,Heart sounds contain a wealth of physiological information about the heart. Automatic heart sound diagnosis plays an important role in the early detection of cardiovascular diseases …,Biomedical Signal Processing and …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",1,"J Liu, F Zhao, H Yang, Y Chen, W Wang",Detecting atrial fibrillation from heart sounds using dual-branch feature fusion and kolmogorov–arnold networks,2026.0,Applied Soft Computing,Elsevier,https://www.sciencedirect.com/science/article/pii/S1568494626003431,"https://scholar.google.com/scholar?cites=15599939086332800510&as_sdt=80005&sciodt=0,11&hl=en",33,2026-08-23 16:36:31,,,,,,,,,1,1.0,0,5,1.0,Atrial fibrillation (AF) is a prevalent cardiac arrhythmia associated with severe complications such as stroke and heart failure. Although electrocardiography (ECG) is the clinical gold …,,"https://scholar.google.com/scholar?q=related:_i2ZbvIdftgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Detecting atrial fibrillation from heart sounds using dual-branch feature fusion and kolmogorov–arnold networks,"J Liu, F Zhao, H Yang, Y Chen, W Wang",2026,Atrial fibrillation (AF) is a prevalent cardiac arrhythmia associated with severe complications such as stroke and heart failure. Although electrocardiography (ECG) is the clinical gold …,Applied Soft Computing,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
P2,Transfer learning based heart valve disease classification from phonocardiogram signal,2023,"Maity, Arnab; Pathak, Akanksha; Saha, Goutam",0,"VO Idakwo, C Strote, C Goelz, Q Shafei…",Unimodal to multimodal: a systematic review of predictive machine learning models for valvular heart diseases,2026.0,Frontiers in …,frontiersin.org,https://www.frontiersin.org/journals/cardiovascular-medicine/articles/10.3389/fcvm.2026.1855775/full,,34,2026-08-23 16:36:31,,10.3389/fcvm.2026.1855775,,,,,,,0,0.0,0,5,1.0,Objectives We aimed to synthesize existing evidence on predictive machine learning (ML) models for valvular heart disease (VHD) and examine how these models have been applied …,https://www.frontiersin.org/journals/cardiovascular-medicine/articles/10.3389/fcvm.2026.1855775/pdf,"https://scholar.google.com/scholar?q=related:BYrSYnjqiJwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Unimodal to multimodal: a systematic review of predictive machine learning models for valvular heart diseases,"VO Idakwo, C Strote, C Goelz, Q Shafei…",2026,Objectives We aimed to synthesize existing evidence on predictive machine learning (ML) models for valvular heart disease (VHD) and examine how these models have been applied …,Frontiers in …,Unknown,Unknown,Unclassified,2026-08-23 16:36:31,error,
